time,lat,lon,alt_gps,sats,millis,alt_baro,temp,pressure,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,high_ax,high_ay,high_az,voltage,current,watt,source,rssi,snr,time_s,dt,velocity_raw,accel_raw,velocity_smooth,accel_smooth
2026-06-12T14:50:23,12.607002,100.940567,57.7,12,2314758,39.79,34.61,1008.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.82,-97.2,-0.371,port1,-89,10.75,47.938,0.6730000000000018,-4.472511144130743,-4.804388961581528,-4.162034481101557,-1.5578243734055603
2026-06-12T14:50:24,12.607054,100.940559,57.7,12,2315432,34.61,34.54,1009.1,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.832,-95.0,-0.364,port1,-85,11.75,48.612,0.6739999999999995,-7.685459940652825,-4.766986344988256,-4.510536802665097,-0.5318585926339854
2026-06-12T14:50:25,12.607054,100.940559,57.7,12,2316107,30.6,34.48,1009.58,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.788,-94.8,-0.359,port1,-85,12.0,49.287,0.6749999999999972,-5.940740740740763,2.5847691850549173,-5.821829415659076,-1.9271009642808103
2026-06-12T14:50:25,12.607088,100.940544,48.9,12,2316782,28.43,34.43,1009.84,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-100.0,-0.381,port2,-92,10.75,49.962,0.6750000000000043,-3.214814814814797,4.038408779149553,-5.412087709329299,0.5930853405099233
2026-06-12T14:50:26,12.607088,100.940544,48.9,12,2317467,23.09,34.4,1010.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.788,-100.6,-0.381,port2,-104,-1.75,50.647,0.6849999999999952,-7.795620437956259,-6.687307479038678,-4.071476659615156,1.969179946868202
2026-06-12T14:50:27,12.607088,100.940544,48.9,12,2318156,21.42,34.4,1010.68,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.824,-95.3,-0.364,port1,-98,7.5,51.336,0.6890000000000001,-2.423802612481855,7.79654256237214,-2.5892108644081797,2.173694617909051
2026-06-12T14:50:27,12.607117,100.940544,40.8,12,2318838,20.75,34.41,1010.76,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-96.6,-0.368,port1,-97,7.25,52.018,0.6820000000000022,-0.9824046920821108,2.113486686803137,-1.9931000244320434,0.8667891870489107
2026-06-12T14:50:28,12.607117,100.940544,40.8,12,2319518,21.75,34.38,1010.64,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-94.4,-0.36,port2,-107,-1.25,52.698,0.6799999999999997,1.4705882352941182,3.607342540259162,-0.24099348070043963,2.55488603245778
2026-06-12T14:50:29,12.607117,100.940544,40.8,12,2320201,21.59,34.35,1010.66,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.796,-90.5,-0.344,port1,-96,5.0,53.381,0.6829999999999998,-0.23426061493411446,-2.4961183751511467,0.3416087684146363,0.8586843839809827
2026-06-12T14:50:29,12.607188,100.940567,40.8,12,2320885,22.25,34.32,1010.58,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.8,-106.5,-0.405,port1,-91,9.5,54.065,0.6839999999999975,0.9649122807017582,1.7531767480056684,0.6336034550220861,0.4326180474486082
2026-06-12T14:50:30,12.607224,100.940552,40.8,12,2321580,22.59,34.28,1010.54,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.78,-94.2,-0.356,port1,-92,9.75,54.76,0.6950000000000003,0.4892086330935248,-0.6844656800118463,0.4243572599540781,-0.3610630757540302
2026-06-12T14:50:31,12.607224,100.940552,40.8,12,2322271,22.92,34.26,1010.5,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.82,-107.8,-0.412,port1,-101,0.0,55.451,0.6910000000000025,0.4775687409551384,-0.01684499585873568,0.6438965515834756,0.35062202404500864
